tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,tone
1.24e+18,3/15/2020 18:45,"As we adjust to the new normal, I’m happy to work with a social team that has jumped into strategic &amp; efficient cri… https://t.co/s20br01Env",12,3,[],[],[],14570815.0,StephaniePaigeMiller,S P M - Head of Social & Emerging Media @Verizon (former @loreal @gopro @condenast digital ✌🏻),,United States,Brooklyn,en,"[-74.041878, 40.570842]",-74.041878,40.570842,as we adjust to the new normal i m happy to work with a social team that has jumped into strategic efficient cri,positive
1.24e+18,3/15/2020 18:44,The @realdonaldtrump says to chill with the panic buying. I think this should be just enough beer for a couple of d… https://t.co/71jroEA7yz,0,0,['Donald J. Trump'],[25073877],[],1329704071.0,Álvaro de la Viña,Importer of #VinosVivos,,United States,Brooklyn,en,"[-74.041878, 40.570842]",-74.041878,40.570842,the says to chill with the panic buying i think this should be just enough beer for a couple of d,neutral
1.24e+18,3/15/2020 18:44,@AmericanAir My request for a refund is being denied after I communicated not wanting to travel due to the… https://t.co/FsGF3OCADs,0,0,['American Airlines'],[22536055],[],526998586.0,Moodiefoodieatx,"Moodie Foodie, Wanderluster & Foodie. Mission: #Travel & Embrace #life one encounter at a time. #Austin #atxfoodie #atx #Texas",,United States,Live Oak,en,"[-98.361306, 29.53047]",-98.361306,29.53047,my request for a refund is being denied after i communicated not wanting to travel due to the,negative
1.24e+18,3/15/2020 18:44,Well this is what my provider here in Baltimore said when I asked for testing. #coronavirus #Coronavirusbalt https://t.co/jYyaSwQ4Wc,0,0,[],[],"['coronavirus', 'Coronavirusbalt']",394245779.0,Melvin Jadulang,"I'm a Community Educator, Small Business Owner, and a Very Open Minded Individual. Left an island in the pacific and became a Baltimore City resident.",,United States,Baltimore,en,"[-76.7115205, 39.197211]",-76.7115205,39.197211,well this is what my provider here in baltimore said when i asked for testing coronavirus coronavirusbalt,neutral
1.24e+18,3/15/2020 18:44,Something not #coronavirus related. It was insanely beautiful in @CityofGulfport today. #nocorona #mswx… https://t.co/c5Joa1waSh,2,0,['City of Gulfport'],[45834541],"['coronavirus', 'nocorona', 'mswx']",1046262092.0,Eric Jeansonne,| Meteorologist @WLOX | University of Oklahoma Alum | Louisiana Native | Amateur Photographer |Tweets links pics retweets not endorsements | #mswx #lawx,,United States,Biloxi,en,"[-89.001504, 30.386899]",-89.001504,30.386899,something not coronavirus related it was insanely beautiful in today nocorona mswx,positive
1.24e+18,3/15/2020 18:44,Are you a California parent whose kids will be home from school this week for #coronavirus? @AP is looking to talk to you for a story.,5,3,['The Associated Press'],[51241574],['coronavirus'],41116847.0,Stefanie Dazio,"I covered death+taxes on the East Coast. Now I cover death+traffic out West. 
@AP California crime reporter in LA. Jersey Girl. No endorsements, ever. She/her",,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.668404,33.704538,are you a california parent whose kids will be home from school this week for coronavirus is looking to talk to you for a story,neutral
1.24e+18,3/15/2020 18:43,"Damn, the Corona even got to Bikini Bottom smh #coronapocolypse #corona #coronavirus #CoronaVirusUpdates #SpongeBob… https://t.co/LgF8rqX6PR",1,0,[],[],"['coronapocolypse', 'corona', 'coronavirus', 'CoronaVirusUpdates', 'SpongeBob']",1.12e+18,George Valentgas,Sales Professional Real Estate Investor Entrepreneur,,United States,Wianno,en,"[-70.38506177446433, 41.61852958654842]",-70.38506177446433,41.61852958654842,damn the corona even got to bikini bottom smh coronapocolypse corona coronavirus coronavirusupdates spongebob,neutral
1.24e+18,3/15/2020 18:43,I would still never get on a cruise 🛳️ &amp; #coronavirus is not the reason. I REALLY don't want to see tons of ppl at… https://t.co/BOK87fYUs6,1,0,[],[],['coronavirus'],8.3e+17,Lisa🇺🇸👸🐶🐅,"❤My Max🐶, Scottsdale, Golf, Tiger🐅 Brady🏈#CHARITY, #Unicef #Sentebale #OperationSmile Wales Polo Team🐎Fun Food Tweets w Tono👨Followed by @anthonyversion1",,United States,Scottsdale,en,"[-111.960775, 33.4358637]",-111.960775,33.4358637,i would still never get on a cruise coronavirus is not the reason i really don t want to see tons of ppl at,positive
1.24e+18,3/15/2020 18:43,Praying for President Trump .🇺🇸God Bless the U.S.A. Praying for all affected by the Corona virus #coronavirus      #NationalDayOfPrayer,0,0,[],[],"['coronavirus', 'NationalDayOfPrayer']",29900456.0,Lachelle Smith Urbina,"Realtor, Insurance Agent",,United States,North Carolina,en,"[-84.3219475, 33.752879]",-84.3219475,33.752879,praying for president trump god bless the u s a praying for all affected by the corona virus coronavirus nationaldayofprayer,neutral
1.24e+18,3/15/2020 18:43,"This one nasty early #Aprilfools prank!
#coronavirus",0,0,[],[],"['Aprilfools', 'coronavirus']",2470032332.0,JustMPGBaby,Blessed..grateful.. ! Love the oakland A's and Raiders! bay area 408 #Dodgers #chevyGang #malibuHybrid,,United States,Salinas,en,"[-121.6919801, 36.643802]",-121.6919801,36.643802,this one nasty early aprilfools prank coronavirus,negative
1.24e+18,3/15/2020 18:43,"Isn't it awesome that we will be able to put ""I watched Netfix for 3 months"" on our Resume as a Public Health achie… https://t.co/NOPom8pHQF",2,1,[],[],[],362622536.0,Jan Van den Bulck,"Prof @UMich / @UM_CommStudies  / QMSS / social scientist, epidemiologist / studies media effects on sleep, behavior, world views / TEDx https://t.co/NQOH1TYtVC",,United States,Ann Arbor,en,"[-83.800262, 42.215087]",-83.800262,42.215087,isn t it awesome that we will be able to put i watched netfix for months on our resume as a public health achie,positive
1.24e+18,3/15/2020 18:42,How come everybody grabbing toilet paper? #Coronavirus won’t cause runny noses just hard to breath so you don’t nee… https://t.co/QIzOhiM0dp,2,1,[],[],['Coronavirus'],1.24e+18,yoyo,,,United States,Camarillo,en,"[-119.109824, 34.191355]",-119.109824,34.191355,how come everybody grabbing toilet paper coronavirus won t cause runny noses just hard to breath so you don t nee,negative
1.24e+18,3/15/2020 18:42,Italy vs USA 🇺🇸 #COVIDー19 #pandemic #coronavirus #CoronaVirusUpdates https://t.co/zkCVXj8EJg,0,0,[],[],"['COVIDー19', 'pandemic', 'coronavirus', 'CoronaVirusUpdates']",1.13e+18,Amy Rebekah Butler,"wife, mother, grandmother. follower of Jesus. believer in the living word of God/The Bible. I believe we are in the last hour, or should I say moments ✝️✡️",,United States,Denair,en,"[-120.812108, 37.514375]",-120.812108,37.514375,italy vs usa covid pandemic coronavirus coronavirusupdates,neutral
1.24e+18,3/15/2020 18:42,I played to run the simulation 4 times. Not that I doubted the outcome but it’s always satisfying to see maths in a… https://t.co/0th3P99izT,0,0,[],[],[],15451743.0,Oussama MESSAOUD,"Chairman of @DatavoraCom, the #Bloomberg of #ECommerce. Always up for a coffee.",,United States,Maplewood,en,"[-74.292588, 40.71336]",-74.292588,40.71336,i played to run the simulation times not that i doubted the outcome but it s always satisfying to see maths in a,positive
1.24e+18,3/15/2020 18:41,I was lucky to survive the Popeyes spicy chicken sandwich craze at the end of last year and now they spring this sh… https://t.co/Ythr2naorq,0,0,[],[],[],254109559.0,Casey Trottier,Everywhere U Want 2 🐝,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.668404,33.704538,i was lucky to survive the popeyes spicy chicken sandwich craze at the end of last year and now they spring this sh,negative
1.24e+18,3/15/2020 18:41,"Listen to Dr. Campolo. She knows Kung Fu, too.💪🏼 #coronapocolypse #SocialDistancingNow #StayTheFHome #GenX #COVID19… https://t.co/MSyZCehhKe",1,0,[],[],"['coronapocolypse', 'SocialDistancingNow', 'StayTheFHome', 'GenX', 'COVID19']",8.57e+17,BL McLaughlin,"2018 candidate for Texas Legislature. Career Texas teacher, Kimbell docent. Opinions expressed here are strictly my own.",,United States,Fort Worth,en,"[-97.538285, 32.569477]",-97.538285,32.569477,listen to dr campolo she knows kung fu too coronapocolypse socialdistancingnow staythefhome genx covid,neutral
1.24e+18,3/15/2020 18:41,@BernieSanders is going to win 💯✊🏽🙏🏽 you know why❓ because we in a Health Crisis Right Now ‼️ and at this point whe… https://t.co/TklbUL0mef,1,2,['Bernie Sanders'],[216776631],[],373220367.0,Bosslady,The game is gonna test you.. never fold..Stay ten toes down..It's not on you..it's in you and what's in you.. they cannot take away..-Nipsey Hussle,,United States,Queens,en,"[-73.962582, 40.541722]",-73.962582,40.541722,is going to win you know why because we in a health crisis right now and at this point whe,positive
1.24e+18,3/15/2020 18:41,#CoronaVirus said fuck my 21st bday,0,0,[],[],['CoronaVirus'],1639270836.0,Jhomar🇲🇽,SC: Unicorns_80,,United States,Bakersfield,en,"[-119.172179, 35.255821]",-119.172179,35.255821,coronavirus said fuck my st bday,negative
1.24e+18,3/15/2020 18:41,@Delta why do you discriminate with snacks especially on a mostly empty flight #coronapocolypse #coronavirus… https://t.co/MgBCcGJlQz,0,0,['Delta'],[5920532],"['coronapocolypse', 'coronavirus']",30447362.0,Lauren LM Myer,"University of Wisconsin Alum, NYU Alum, & Teacher, Reader, Explorer, Foodie & Philanthropist. Hometown: Pittsburgh, PA.",,United States,Boca Raton,en,"[-80.2039913, 26.320692]",-80.2039913,26.320692,why do you discriminate with snacks especially on a mostly empty flight coronapocolypse coronavirus,negative
1.24e+18,3/15/2020 18:40,"@piersmorgan Yikes !!! 🤧😷😬😬😬😬🇬🇧
Britain 🤡 show 
#uk #coronavirus #coronavirusuk 
#CoronavirusOutbreak",0,0,['Piers Morgan'],[216299334],"['uk', 'coronavirus', 'coronavirusuk', 'CoronavirusOutbreak']",2972882027.0,Linda Santangelo,,1.24e+18,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,yikes britain show uk coronavirus coronavirusuk coronavirusoutbreak,neutral
1.24e+18,3/15/2020 18:40,They should always be clean with or without #coronavirus around them hello https://t.co/kcuQu6jvfj,0,0,[],[],['coronavirus'],37340630.0,JOE JOE no last needed,89-96 own a record store called Up Town Music was on E.7 Mile & Outer Dr. grew up with #BigProof Family man & Lover of music and opportunity #bigproofforever,,United States,Clinton,en,"[-82.9732981, 42.539309]",-82.9732981,42.539309,they should always be clean with or without coronavirus around them hello,positive
1.24e+18,3/15/2020 18:40,Looking for toilet paper. #coronavirus https://t.co/1vUZqtWTAW,0,0,[],[],['coronavirus'],214950083.0,Michael Burke Jr. 🍀,"Father, husband, account executive, volunteer firefighter. Family is everything. Old enough to know better, foolish enough do it anyways.",,United States,Irondequoit,en,"[-77.623126, 43.166743]",-77.623126,43.166743,looking for toilet paper coronavirus,negative
1.24e+18,3/15/2020 18:40,🤷🏻‍♀️ wish it were this easy! #boo #2020stinks #readyforhappytimes #byefelicia #coronavirus https://t.co/oceT1eUKtW,1,0,[],[],"['boo', '2020stinks', 'readyforhappytimes', 'byefelicia', 'coronavirus']",494219744.0,"Daphne Gutíerrez Ticola, M.Ed",creative principal 💫& social gal 🤳🏼,,United States,Alabama,en,"[-88.473228, 30.144425]",-88.473228,30.144425,wish it were this easy boo stinks readyforhappytimes byefelicia coronavirus,negative
1.24e+18,3/15/2020 18:40,Who knew that I am practicing for foodnetworkchopped show?!?! #whatinmyfreezer #pantry #food #iliveinohio… https://t.co/Iy0VDYlKcF,0,0,[],[],"['whatinmyfreezer', 'pantry', 'food', 'iliveinohio']",16912971.0,KatShifty,"Realtor with Trustline Partners of CBKT. Past President Columbus Realtors, love high school & college sports, dogs, family and creating new memories!",,United States,Columbus,en,"[-83.200169, 39.832013]",-83.200169,39.832013,who knew that i am practicing for foodnetworkchopped show whatinmyfreezer pantry food iliveinohio,neutral
1.24e+18,3/15/2020 18:40,"What’s the rule on alimony and child support if your defense is social distancing? Asking for a friend. 

#coronapocolypse #coronavirus",0,0,[],[],"['coronapocolypse', 'coronavirus']",2274877308.0,Joe,"I'm Joe. I’m here mostly to amuse myself. Tweets/opinions are my own and not shared by... well, anyone quite frankly.",,United States,St Petersburg,en,"[-82.758209, 27.694323]",-82.758209,27.694323,what s the rule on alimony and child support if your defense is social distancing asking for a friend coronapocolypse coronavirus,negative
1.24e+18,3/15/2020 18:39,"South Korea’s approach of social distancing shows that it can #FlattenTheCurve 

Please, people take this seriously… https://t.co/VXLKAQb1NB",0,1,[],[],['FlattenTheCurve'],33614752.0,Stephanie ⁷,스테파니 Seeing BTS in Chicago 06/05 & 06/06 💜 ~ Solo mama who has raised a baby adult 🙌🏻 Knitter. Certified Medical Coder. Whoodle mama. INFJ. #BTSARMY,,United States,Wisconsin,en,"[-92.889433, 42.491921]",-92.889433,42.491921,south korea s approach of social distancing shows that it can flattenthecurve please people take this seriously,negative
1.24e+18,3/15/2020 18:39,Just heard they are closing bars across the country.... #coronavirus #CoronavirusOutbreak  @JimCarrey said it best.… https://t.co/JTouzpOes4,0,0,['Jim Carrey'],[52551600],"['coronavirus', 'CoronavirusOutbreak']",260194703.0,Rob Sharkey 🦈,Leader * Speaker * Innovator *,,United States,Florida,en,"[-87.634643, 24.396308]",-87.634643,24.396308,just heard they are closing bars across the country coronavirus coronavirusoutbreak said it best,positive
1.24e+18,3/15/2020 18:39,This ain’t the week to be trending. #coronavirus,1,0,[],[],['coronavirus'],265523983.0,TruthBeTold,"Critical thinker, Opinionated, Fair, Honest, Black Social & Political Thought examiner, Sports observer, Life reviewer",,United States,Augusta,en,"[-82.21201, 33.338854]",-82.21201,33.338854,this ain t the week to be trending coronavirus,neutral
1.24e+18,3/15/2020 18:39,Went to AA meeting this morning. Guy who always makes coffee brought a thermometer and alcohol wipes .In kitchen as… https://t.co/vxxvmLiG5g,1,0,[],[],[],15530713.0,Marty Davis,"TV news critic, media, talk radio, political analysis. Network radio/TV news anchor. M.A. journalism.",,United States,Mount Pleasant,en,"[-79.922434, 32.766578]",-79.922434,32.766578,went to aa meeting this morning guy who always makes coffee brought a thermometer and alcohol wipes in kitchen as,neutral
1.24e+18,3/15/2020 18:39,Fry’s at 20th St. &amp; Highland. I was hoping things would be getting back to normal but apparently not quite yet.… https://t.co/LSMfIxSnDc,24,13,[],[],[],37311028.0,Marc Martinez,"Emmy award winning reporter, Anchor of Fox 10 News at 6 & 10pm, and Fox10Xtra News at 7pm. Love traveling AZ, meeting interesting people, and telling stories.",,United States,Phoenix,en,"[-112.3239143, 33.29026]",-112.3239143,33.29026,fry s at th st highland i was hoping things would be getting back to normal but apparently not quite yet,positive
1.24e+18,3/15/2020 18:39,Great workout in my @kroger nitrile gloves. Now back to self quarantine #COVIDー19 #COVID19 #coronavirus #workout… https://t.co/4txtaXvbFT,5,1,['Kroger'],[36359791],"['COVIDー19', 'COVID19', 'coronavirus', 'workout']",42060815.0,KARL WARDEN,"dancersingeractorchoreographer. Peter Pan Live & Sound of Music Live on NBC. TED 2. Bway: La Cage, How To Succeed, Merrily We Roll Along. IG: @KarlWarden",,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.668404,33.704538,great workout in my nitrile gloves now back to self quarantine covid covid coronavirus workout,positive
