tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,heat,tone
1239344276523400000.00,3/15/20 17:14,"Catch Corona Virus? Potential Checkmark. 
#IveGotAllTheSymptoms #SelfQuarantine #coronapocolypse #StayTheFHome… https://t.co/J92kPdL1yO",0,0,[],[],"['IveGotAllTheSymptoms', 'SelfQuarantine', 'coronapocolypse', 'StayTheFHome']",1.10024E+18,Michael Stallman,Be Kind to Others💙 and Chase Storms🌪,,United States,Florida,en,"[-87.634643, 24.396308]",-87.63,24.40,catch corona virus potential checkmark  ivegotallthesymptoms selfquarantine coronapocolypse staythefhome   ,0,neutral
1239344231950490000.00,3/15/20 17:14,#WTF  #coronavirus #COVID19 #Vaticano #wordometer Is the end https://t.co/WB9Z0KlzRL,0,0,[],[],"['WTF', 'coronavirus', 'COVID19', 'Vaticano', 'wordometer']",193176576,CarlosBS.,I'm 2 words........hard worker!!!!!!,,United States,Joliet,en,"[-88.294633, 41.444387]",-88.29,41.44,wtf  coronavirus   vaticano wordometer is the end  ,0,negative
1239344208516990000.00,3/15/20 17:14,1.5+M #coronavirus tests finally coming available says @HHSGov.  Why so slow when threat started in January?  Lot o… https://t.co/ocVn0k5T1b,0,0,['HHS.gov'],[44783853],['coronavirus'],15822631,🌎 Ben van der Pluijm ⚒️,"Professing Geoscientist, Teacher, Earth Medium.  About societal resilience, geohazards, and other matters that interest or entertain me (vdpluijm55 @ https://t.co/N8GNSmAmm4)",,United States,Ann Arbor,en,"[-83.800262, 42.215087]",-83.80,42.22,  coronavirus tests finally coming available says hhsgov  why so slow when threat started in january  lot o   ,0,negative
1239344190917610000.00,3/15/20 17:14,@FLOTUS Tell your husband that. He's doesn't listen to anyone. @realDonaldTrump @potus is inept.  #coronavirus #COVIDー19 #TrumpVirus,0,0,"['Melania Trump', 'Donald J. Trump', 'President Trump']","[818876014390603776, 25073877, 822215679726100480]","['coronavirus', 'COVIDー19', 'TrumpVirus']",242967678,Dan Haney,"From Philly in the Feltonville section. Married, w/3 kids, & 3 grandchildren. I sell AARP Medicare Insurance plans for United Health Care an Optum comp.",1.24E+18,United States,Philadelphia,en,"[-75.280284, 39.871811]",-75.28,39.87,flotus tell your husband that hes doesnt listen to anyone realdonaldtrump potus is inept  coronavirus   trumpvirus,0,neutral
1239344189185420000.00,3/15/20 17:14,THESE POLITICIANS SHOULD NO LONGER BE ABLE TO USE THE WORD “FREE” FOR ANYTHING. NOTHING IS FREE. START USING “TAXPA… https://t.co/lJhZoGVJuM,2,1,[],[],[],25441760,Nurse Patrick,ob nurse. political moderate. catholic. passionate about women’s health and spreading good vibes. cardi stan.,,United States,Provincetown,en,"[-70.215115, 42.036112]",-70.22,42.04,these politicians should no longer be able to use the word  free  for anything nothing is free start using  taxpa  httpstcoljhzogvjum,3,positive
1239344182373890000.00,3/15/20 17:14,"It is inhumane that any landlord would consider evicting a person or family during this #coronavirus, but I was jus… https://t.co/tUZ6Wx1Noq",7,5,[],[],['coronavirus'],31129627,≥ James Felton Keith II,"Progressive Engineer+Economist for #NY13, NoPAC$, Black Queer Millennial, Philosopher #Inclusionism, Pioneered #UBI, You know #WeOweUs ≥ #M4A #GND #H4A",,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.03,40.68,it is inhumane that any landlord would consider evicting a person or family during this coronavirus but i was jus   ,12,negative
1239344162706720000.00,3/15/20 17:14,"Everyone in the U.S. should read this warning from Italy...
#advicefromitaly #covid19 #coronavirus

https://t.co/KDAEXIyEkG",0,0,[],[],"['advicefromitaly', 'covid19', 'coronavirus']",603291878,Gary Cuff,"Managing Broker •        
Long & Foster Real Estate •               Serving Northern VA, DC & MD • Executive Director, Gin Dance Company • #F4F",,United States,Herndon,en,"[-77.413471, 38.953006]",-77.41,38.95,everyone in the us should read this warning from italy advicefromitaly   coronavirus  httpstcokdaexiyekg,0,neutral
1239344158889790000.00,3/15/20 17:14,The CDC has tips on how to deal with social distancing and the stress of #coronavirus. Hang in there everyone.… https://t.co/eSjJzHivfw,0,0,[],[],['coronavirus'],4403011,John Boyle,"Family. Travel. Fitness. Whiskey. 👨‍👩‍👧 🗺 🏃🏻‍♂️🥃 Love my wife, beautiful daughter, giant orange cat. Best viewed in Netscape Navigator.",,United States,Seattle,en,"[-122.436232, 47.4953154]",-122.44,47.50,the cdc has tips on how to deal with social distancing and the stress of coronavirus hang in there everyone  httpstcoesjjzhivfw,0,positive
1239344134655210000.00,3/15/20 17:14,".@News12NJ: If you can, stay inside and avoid going out in public. 

Also @News12NJ, 5 minutes later: The weather o… https://t.co/T0NyrHFNtM",0,0,"['News12NJ', 'News12NJ']","[18917882, 18917882]",[],314851797,Dylan Brandsema,Filmmaker/degenerate.,1.24E+18,United States,Forked River,en,"[-74.223558, 39.809802]",-74.22,39.81,  if you can stay inside and avoid going out in public   also     minutes later the weather o   ,0,neutral
1239344118020660000.00,3/15/20 17:13,"Whatever your political beliefs:

YOU can literally SAVE LIVES by simply keeping a bit of distance in the near term… https://t.co/2kBHWy4DYL",0,0,[],[],[],26808774,Ron Frey ⚖️,"#Tampa Criminal Defense #Attorney licensed in FL NC & OH https://t.co/Jl5FsyUqy6 The Frey Law Firm, LLC 625 E Twiggs St. 101A Tampa, FL 33602 813-775-2276",,United States,Tampa,en,"[-82.620093, 27.821353]",-82.62,27.82,whatever your political beliefs  you can literally save lives by simply keeping a bit of distance in the near term   ,0,positive
1239344078673880000.00,3/15/20 17:13,I lived through several hurricanes during my years on St. Croix in the US Virgin Islands.  Something that I learned… https://t.co/ZPY7AxeFEF,11,4,[],[],[],7.89283E+17,Shaun Dougherty For PA State Senate District 35,"Navy Vet, Advocate for Survivors of Child Sex Abuse, Board member @SNAPNetwork, @Pennsylvanians8 Democratic Candidate PA State Senate for the 35th District",,United States,Westmont,en,"[-78.985595, 40.3062124]",-78.99,40.31,i lived through several hurricanes during my years on st croix in the us virgin islands  something that i learned   ,15,neutral
1239344073397480000.00,3/15/20 17:13,@TurnerForTX @RepDennisBonnen @GregAbbott_TX Close all Texas schools statewide! #coronavirus,0,0,"['John Turner', 'Speaker Dennis Bonnen', 'Greg Abbott']","[867480961931464706, 1058380976500498438, 90651198]",['coronavirus'],282827951,Kasey Chitmon,#LTXBand Director & #MusicEducator ♫ #LTXMB #AppleTeacher #MasterBuilder of Hashtags • My Twitter Profile was #MadeOnAMac ,1.24E+18,United States,Cinco Ranch,en,"[-95.8463667, 29.676113]",-95.85,29.68,turnerfortx repdennisbonnen gregabbotttx close all texas schools statewide coronavirus,0,neutral
1239344028593860000.00,3/15/20 17:13,"“People need to stay away from other people.” I Skyped with #Coronavirus patient, Kevin Harris, from his hospital b… https://t.co/eNT9zziFFm",2,1,[],[],['Coronavirus'],606493284,Rachel Polansky,"3x Edward R. Murrow Award-winning, Emmy-nominated @WKYC Investigative Reporter. Story tips? Email RachelPolansky@wkyc.com",,United States,Shaker Heights,en,"[-81.593675, 41.4570674]",-81.59,41.46, people need to stay away from other people  i skyped with coronavirus patient kevin harris from his hospital b   ,3,negative
1239343999598510000.00,3/15/20 17:13,@dickandcomix The #Coronavirus has the slopes all to its self! https://t.co/aeTXOxStkK,3,0,['Cecil Says- Back Cash Grab Now!'],[911781602350551040],['Coronavirus'],123739102,Dr. Taco🌮,"I'm just a middle aged man with a borderline inappropriate fascination with Miley Cyrus.

Detroit born in the PNW. Diehard Lions Fan #OnePride",1.24E+18,United States,Eugene,en,"[-123.208615, 43.988281]",-123.21,43.99,dickandcomix the coronavirus has the slopes all to its self httpstcoaetxoxstkk,3,neutral
1239343976731360000.00,3/15/20 17:13,"No worries, @realDonaldTrump has this. He is a stable genius when it comes to public health messaging. 😏 #Relax… https://t.co/GZ2iKTpDt2",0,0,['Donald J. Trump'],[25073877],['Relax'],14398267,Steve Culbertson,"CEO of YSA (@YouthService): If you don't have a youth strategy, you don't have a strategy at all. @HamiltonCollege @ChiPsiTweets #Africa #GlobalGoals #TeamPete",,United States,Washington,en,"[-77.119401, 38.801826]",-77.12,38.80,no worries realdonaldtrump has this he is a stable genius when it comes to public health messaging 😏 relax   ,0,neutral
1239343961245990000.00,3/15/20 17:13,"Need one more reason to love @JRiegerCo??? 

Just read this. 

Green and CLEAN. 

#drinklocal #coronavirus https://t.co/yVHnSPB0mq",4,0,['J. Rieger & Co.'],[595181791],"['drinklocal', 'coronavirus']",170433260,Chris Allen,Emmy-Winning Editor. Promotions Manager @41ActionNews. Podcaster @screenedonspot. Husband. Dog Father. Film nerd. Vinyl collector. Jayhawk. KC.,,United States,Olathe,en,"[-94.901766, 38.825503]",-94.90,38.83,need one more reason to love jriegerco   just read this   green and clean   drinklocal coronavirus  ,4,negative
1239343910318730000.00,3/15/20 17:13,This is a great idea. #SocialDistancingNow #seniors #coronavirus https://t.co/a21sgAQZQn,30,13,[],[],"['SocialDistancingNow', 'seniors', 'coronavirus']",7.98547E+17,Lindsey Boylan,"Candidate for US Congress, NY-10. Mom. Helped lead #Fightfor15 in NY. Healthcare, housing, & education are human rights. No corporate PAC 💰. No fossil fuel 💰.",,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.03,40.68,this is a great idea socialdistancingnow seniors coronavirus  ,43,positive
1239343768517600000.00,3/15/20 17:12,"8 new cases just reported in Rochester, NY

#coronavirus #roc",0,0,[],[],"['coronavirus', 'roc']",14494523,vince silenzio 🆚🖖🏳️‍🌈," professor of urban & global public health @RutgersSPH; working on data sci, ethics, lgbt & global health; other half x34 yrs of the awesome @doug_p | #resist",,United States,New York,en,"[-79.76259, 40.477383]",-79.76,40.48,  new cases just reported in rochester ny  coronavirus roc,0,positive
1239343766315510000.00,3/15/20 17:12,"Because of the coronavirus, most California students won’t be in schools starting tomorrow. A look at some of the n… https://t.co/9qVlWHZ7ZQ",4,0,[],[],[],403689876,Saul Gonzalez,"Co-host and correspondent “The California Report.” Lover of coffee, bookstores, wandering and footbridges. No strong opinions about the Oxford comma.",,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,because of the coronavirus most california students won t be in schools starting tomorrow a look at some of the n   ,4,positive
1239343764642110000.00,3/15/20 17:12,@JoeBiden with a KILLER shot against #Medicare4All by mentioning Italy’s single payer system was not able to preven… https://t.co/a8ZkqtKUeW,112,47,['Joe Biden (Text Join to 30330)'],[939091],['Medicare4All'],4900058284,Fernand R. Amandi,"6X life lotto winner: 1. Fernando & Teresita's 🇨🇺 son 2. Chenell's spouse 3. Roman & Luna's Daddy 4. Born in 🇺🇸 5. Owner, B&A 6. Host, #StrangeDaysPodcast",,United States,Miami,en,"[-80.321683, 25.7090404]",-80.32,25.71,joebiden with a killer shot against   by mentioning italy s single payer system was not able to preven   ,159,negative
1239343763585020000.00,3/15/20 17:12,"Many parents will be teachers in &lt;12 hrs. If that's you, guess what?  You got this. You taught them 1st and you tea… https://t.co/ZK8PYNHv8N",2,0,[],[],[],1282045686,Colin Seale,"Award-winning educator, advocate, entrepreneur, #criticalthinking expert, Author of #ThinkingLikeALawyer,  @Forbes contributor, and Founder of @thinkLawUS.",,United States,Arizona,en,"[-114.818269, 31.3322463]",-114.82,31.33,many parents will be teachers in   hrs if thats you guess what  you got this you taught them   and you tea   ,2,negative
1239343750062660000.00,3/15/20 17:12,Joe Biden makes his case AGAINST #MedicareForAll by saying Italy has single payer and they are still fighting… https://t.co/JlAqVtxoYq,14,5,[],[],['MedicareForAll'],160304538,Alexandra Halaby,Trans #Bernie2020 Organizer. Inclusion & Diversity Trainer. She/Her. Comms for Nathaniel Mulcahy. Palestinian🇵🇸 @ADC.   Text me 24/7: (978) 785-6875.,,United States,Illinois,en,"[-91.51308, 36.970298]",-91.51,36.97,joe biden makes his case against medicareforall by saying italy has single payer and they are still fighting  httpstcojlaqvtxoyq,19,negative
1239343745423680000.00,3/15/20 17:12,"VIRAL DELIVERY PROPOSAL
Ship viral related supplies to Girl Scout groups. People can get tests - not cookies - outs… https://t.co/VgOrphADyc",0,0,[],[],[],4875901518,OhKayMac,I have invented god so that i may be forgiven for twitter.,,United States,Seattle,en,"[-122.436232, 47.4953154]",-122.44,47.50,viral delivery proposal ship viral related supplies to girl scout groups people can get tests  not cookies  outs  httpstcovgorphadyc,0,neutral
1239343741816750000.00,3/15/20 17:12,Come on. This guy is such a criminal. Trying to profit from #coronavirus. He’s no better than the dude who hoarded… https://t.co/BQJq6EdvMf,1,0,[],[],['coronavirus'],18593513,Curtis Honeycutt ✍🏻,Award-winning syndicated humor columnist (Grammar Guy). Book coming in May 2020. Communications for @nickelplatearts & @noblesvillecoc. All opinions are mine.,,United States,Noblesville,en,"[-86.090354, 39.993436]",-86.09,39.99,come on this guy is such a criminal trying to profit from coronavirus he s no better than the dude who hoarded   ,1,negative
1239343738582750000.00,3/15/20 17:12,SIGN @MOMSRISING'S LETTER to your U.S. Senators urging them to take immediate action to pass legislation that prote… https://t.co/cUKfCuoGah,0,0,['MomsRising'],[15174710],[],3181532846,KCPsyhoChica,Be kind Be compassionate Be Yourself! Love Freely! Give Freely! Never Be Afraid to Speak Your Mind! Speak Out Against Injustices Everywhere!,,United States,Carmichael,en,"[-121.3461003, 38.591142]",-121.35,38.59,sign momsrisings letter to your us senators urging them to take immediate action to pass legislation that prote  httpstcocukfcuogah,0,positive
1239343698045000000.00,3/15/20 17:12,"Crowded grocery stores (@WholeFoods @kroger) in @CityOfDallas. Many elderly. 

Is there a need for tokens or set sh… https://t.co/tlDE01kDvG",9,0,"['Whole Foods Market', 'Kroger', 'City of Dallas']","[15131310, 36359791, 47737282]",[],41386752,Rohan Khera,Cardiology fellow at UT Southwestern. Health policy and outcomes researcher. Views my own.,,United States,Dallas,en,"[-96.977527, 32.620678]",-96.98,32.62,crowded grocery stores wholefoods kroger in cityofdallas many elderly   is there a need for tokens or set sh   ,9,positive
1239343689845040000.00,3/15/20 17:12,"Oh psa: 🧻🧻🧻🧻🧻🧻🧻🧻🧻

I never thought i would have to use this emoji but the gods damn #tolietpaperapocalypse is upon… https://t.co/0VnINI2G8D",1,0,[],[],['tolietpaperapocalypse'],7.13877E+17,Ryan Bauer,"Irish ☘Chicagoan  🎮video game dude🕹, reader of 📖&comics (DC,Marvel,ect...)runner dude, coffee addict ☕ #craftbeer 🍺Chitown🥦Hope 4 the Best✌ #Resist 👊",,United States,Chicago,en,"[-87.940033, 41.644102]",-87.94,41.64,oh psa 🧻🧻🧻🧻🧻🧻🧻🧻🧻  i never thought i would have to use this emoji but the gods damn tolietpaperapocalypse is upon   ,1,neutral
